,AYYSG3O9FNU15,AOEGJLWFISOZQ,AU2980AA60A2C,A93LDI16XJWI8
490119,-100.0,-100.0,-96.0,-100.0
490137,-100.0,-100.0,-96.0,-100.0
490150,-100.0,-100.0,-96.0,-100.0
490349,-100.0,-100.0,-96.0,-100.0
490368,-100.0,-100.0,-95.0,-100.0
490398,-100.0,-100.0,-93.0,-100.0
490417,-100.0,-100.0,-92.0,-100.0
492255,-100.0,-100.0,-92.0,-100.0
492274,-100.0,-100.0,-93.0,-100.0
492276,-100.0,-100.0,-93.66666666666667,-100.0
492295,-100.0,-100.0,-94.33333333333333,-100.0
492324,-100.0,-100.0,-95.0,-100.0
492327,-100.0,-100.0,-95.0,-100.0
492359,-100.0,-100.0,-95.0,-100.0
492377,-100.0,-100.0,-95.0,-100.0
492426,-100.0,-100.0,-95.0,-100.0
492444,-100.0,-100.0,-95.0,-100.0
492475,-100.0,-100.0,-95.0,-100.0
492493,-100.0,-100.0,-95.0,-100.0
492525,-100.0,-100.0,-95.0,-100.0
492543,-100.0,-100.0,-95.0,-100.0
492575,-100.0,-100.0,-95.0,-100.0
492595,-100.0,-100.0,-95.0,-100.0
492608,-100.0,-100.0,-95.0,-100.0
492626,-100.0,-100.0,-95.0,-100.0
492658,-100.0,-100.0,-95.0,-100.0
492692,-100.0,-100.0,-95.0,-100.0
492709,-100.0,-100.0,-95.0,-100.0
492728,-100.0,-100.0,-95.0,-100.0
492759,-100.0,-100.0,-95.0,-100.0
492777,-100.0,-100.0,-95.0,-100.0
492793,-100.0,-100.0,-95.0,-100.0
492826,-100.0,-100.0,-95.0,-100.0
492859,-100.0,-100.0,-95.0,-100.0
492877,-100.0,-100.0,-95.0,-100.0
492909,-100.0,-100.0,-95.0,-100.0
492926,-100.0,-100.0,-95.0,-100.0
492942,-100.0,-100.0,-95.0,-100.0
492960,-100.0,-100.0,-95.0,-100.0
492993,-100.0,-100.0,-95.0,-100.0
493009,-100.0,-100.0,-95.0,-100.0
493026,-100.0,-100.0,-95.0,-100.0
493059,-100.0,-100.0,-95.0,-100.0
493076,-100.0,-100.0,-95.0,-100.0
493092,-100.0,-100.0,-95.0,-100.0
493111,-100.0,-100.0,-95.0,-100.0
493126,-100.0,-100.0,-95.0,-100.0
493143,-100.0,-100.0,-95.0,-100.0
493159,-100.0,-100.0,-95.0,-100.0
493177,-100.0,-100.0,-95.0,-100.0
493193,-100.0,-100.0,-95.0,-100.0
493208,-100.0,-100.0,-95.0,-100.0
493229,-100.0,-100.0,-95.0,-100.0
493244,-100.0,-100.0,-95.0,-100.0
493259,-100.0,-100.0,-95.0,-100.0
493277,-100.0,-100.0,-95.0,-100.0
493292,-100.0,-100.0,-95.0,-100.0
493313,-100.0,-100.0,-95.0,-100.0
493327,-100.0,-100.0,-95.0,-100.0
493342,-100.0,-100.0,-95.0,-100.0
493359,-100.0,-100.0,-95.0,-100.0
493377,-100.0,-100.0,-95.0,-100.0
493398,-100.0,-100.0,-95.0,-100.0
493411,-100.0,-100.0,-95.0,-100.0
493426,-100.0,-100.0,-95.0,-100.0
493445,-100.0,-100.0,-95.0,-100.0
493460,-100.0,-100.0,-95.0,-100.0
493480,-100.0,-100.0,-95.0,-100.0
493492,-100.0,-100.0,-95.0,-100.0
493510,-100.0,-100.0,-95.0,-100.0
493530,-100.0,-100.0,-95.0,-100.0
493543,-100.0,-100.0,-95.0,-100.0
493560,-100.0,-100.0,-95.0,-100.0
493577,-100.0,-100.0,-95.0,-100.0
493594,-100.0,-100.0,-95.0,-100.0
493610,-100.0,-100.0,-95.0,-100.0
493626,-100.0,-100.0,-95.0,-100.0
493643,-100.0,-100.0,-95.0,-100.0
493668,-100.0,-100.0,-95.0,-100.0
493680,-100.0,-100.0,-95.0,-100.0
493693,-100.0,-100.0,-95.0,-100.0
493716,-100.0,-100.0,-95.0,-100.0
493727,-100.0,-100.0,-95.0,-100.0
493743,-100.0,-100.0,-95.0,-100.0
493778,-100.0,-100.0,-95.0,-100.0
493793,-100.0,-100.0,-95.0,-100.0
493808,-100.0,-100.0,-95.0,-100.0
493828,-100.0,-100.0,-95.0,-100.0
493844,-100.0,-100.0,-95.0,-100.0
493859,-100.0,-100.0,-95.0,-100.0
493861,-100.0,-100.0,-95.0,-100.0
493878,-100.0,-100.0,-96.0,-100.0
493879,-100.0,-100.0,-96.25,-100.0
493899,-100.0,-100.0,-96.5,-100.0
493909,-100.0,-100.0,-96.75,-100.0
493914,-100.0,-100.0,-97.0,-100.0
493930,-100.0,-100.0,-97.0,-100.0
493942,-100.0,-100.0,-97.0,-100.0
493961,-100.0,-100.0,-97.0,-100.0
494028,-100.0,-100.0,-97.0,-100.0
494048,-100.0,-100.0,-98.0,-100.0
494079,-100.0,-100.0,-100.0,-100.0
497444,-100.0,-100.0,-100.0,-100.0
497462,-100.0,-100.0,-100.0,-100.0
497476,-100.0,-100.0,-100.0,-100.0
497495,-100.0,-100.0,-100.0,-100.0
497510,-100.0,-100.0,-100.0,-100.0
497527,-100.0,-100.0,-100.0,-100.0
497545,-100.0,-100.0,-100.0,-100.0
497561,-100.0,-100.0,-100.0,-100.0
497577,-100.0,-100.0,-100.0,-100.0
497593,-100.0,-100.0,-100.0,-100.0
497610,-100.0,-100.0,-100.0,-100.0
497628,-100.0,-100.0,-100.0,-100.0
497644,-100.0,-100.0,-100.0,-100.0
497660,-100.0,-100.0,-100.0,-100.0
497677,-100.0,-100.0,-100.0,-100.0
497694,-100.0,-100.0,-100.0,-100.0
497711,-100.0,-100.0,-100.0,-100.0
497727,-100.0,-100.0,-100.0,-100.0
497745,-100.0,-100.0,-100.0,-100.0
497762,-100.0,-100.0,-100.0,-100.0
497777,-100.0,-100.0,-100.0,-100.0
497795,-100.0,-100.0,-100.0,-100.0
497810,-100.0,-100.0,-100.0,-100.0
497827,-100.0,-100.0,-100.0,-100.0
497845,-100.0,-100.0,-100.0,-100.0
497861,-100.0,-100.0,-100.0,-100.0
497877,-100.0,-100.0,-100.0,-100.0
499517,-100.0,-100.0,-100.0,-100.0
499575,-100.0,-100.0,-100.0,-100.0
499747,-100.0,-100.0,-100.0,-100.0
499779,-100.0,-100.0,-100.0,-100.0
499958,-100.0,-100.0,-100.0,-100.0
499983,-100.0,-100.0,-100.0,-100.0
500172,-100.0,-100.0,-100.0,-100.0
500197,-100.0,-100.0,-100.0,-100.0
500553,-100.0,-100.0,-100.0,-100.0
500571,-100.0,-100.0,-100.0,-100.0
500586,-100.0,-100.0,-100.0,-100.0
500604,-100.0,-100.0,-100.0,-100.0
506852,-100.0,-100.0,-100.0,-100.0
506871,-100.0,-100.0,-100.0,-100.0
506886,-100.0,-100.0,-100.0,-100.0
506902,-100.0,-100.0,-100.0,-100.0
506919,-100.0,-100.0,-100.0,-100.0
506936,-100.0,-100.0,-100.0,-100.0
506953,-100.0,-100.0,-100.0,-100.0
506969,-100.0,-100.0,-100.0,-100.0
506986,-100.0,-100.0,-100.0,-100.0
507002,-100.0,-100.0,-100.0,-100.0
507019,-100.0,-100.0,-100.0,-100.0
507036,-100.0,-100.0,-100.0,-100.0
507053,-100.0,-100.0,-100.0,-100.0
507069,-100.0,-100.0,-100.0,-100.0
507086,-100.0,-100.0,-100.0,-100.0
507103,-100.0,-100.0,-100.0,-100.0
531896,-100.0,-100.0,-100.0,-100.0
531911,-100.0,-100.0,-100.0,-100.0
531936,-100.0,-100.0,-100.0,-100.0
531950,-100.0,-100.0,-100.0,-100.0
531967,-100.0,-100.0,-100.0,-100.0
531983,-100.0,-100.0,-100.0,-100.0
531998,-100.0,-100.0,-100.0,-100.0
532014,-100.0,-100.0,-100.0,-100.0
532028,-100.0,-100.0,-100.0,-100.0
534508,-100.0,-100.0,-100.0,-100.0
534524,-100.0,-100.0,-100.0,-100.0
534540,-100.0,-100.0,-100.0,-100.0
534565,-100.0,-100.0,-100.0,-100.0
534579,-100.0,-100.0,-100.0,-100.0
534596,-100.0,-100.0,-100.0,-100.0
534612,-100.0,-100.0,-100.0,-100.0
534626,-100.0,-100.0,-100.0,-100.0
534641,-100.0,-100.0,-100.0,-100.0
537507,-100.0,-100.0,-100.0,-100.0
537543,-100.0,-100.0,-100.0,-100.0
537576,-100.0,-100.0,-100.0,-100.0
537606,-100.0,-100.0,-100.0,-100.0
538572,-100.0,-100.0,-100.0,-100.0
538592,-100.0,-100.0,-100.0,-100.0
538623,-100.0,-100.0,-100.0,-100.0
538674,-100.0,-100.0,-100.0,-100.0
557812,-100.0,-100.0,-100.0,-100.0
557828,-100.0,-100.0,-100.0,-100.0
557844,-100.0,-100.0,-100.0,-100.0
557862,-100.0,-100.0,-100.0,-100.0
557878,-100.0,-100.0,-100.0,-100.0
557894,-100.0,-100.0,-100.0,-100.0
557911,-100.0,-100.0,-100.0,-100.0
557929,-100.0,-100.0,-100.0,-100.0
557945,-100.0,-100.0,-100.0,-100.0
558946,-100.0,-100.0,-100.0,-100.0
558962,-100.0,-100.0,-100.0,-100.0
558978,-100.0,-100.0,-100.0,-100.0
558994,-100.0,-100.0,-100.0,-100.0
559011,-100.0,-100.0,-100.0,-100.0
559029,-100.0,-100.0,-100.0,-100.0
559045,-100.0,-100.0,-100.0,-100.0
559061,-100.0,-100.0,-100.0,-100.0
559077,-100.0,-100.0,-100.0,-100.0
577323,-100.0,-100.0,-100.0,-100.0
577344,-100.0,-100.0,-100.0,-100.0
577382,-100.0,-100.0,-100.0,-100.0
577416,-100.0,-100.0,-100.0,-100.0
577594,-100.0,-100.0,-100.0,-100.0
577642,-100.0,-100.0,-100.0,-100.0
603903,-100.0,-100.0,-100.0,-100.0
603918,-100.0,-100.0,-100.0,-100.0
603933,-100.0,-100.0,-100.0,-100.0
603949,-100.0,-100.0,-100.0,-100.0
603964,-100.0,-100.0,-100.0,-100.0
603978,-100.0,-100.0,-100.0,-100.0
604004,-100.0,-100.0,-100.0,-100.0
604022,-100.0,-100.0,-100.0,-100.0
604035,-100.0,-100.0,-100.0,-100.0
604051,-100.0,-100.0,-100.0,-100.0
604538,-100.0,-100.0,-100.0,-100.0
604556,-100.0,-100.0,-100.0,-100.0
604569,-100.0,-100.0,-100.0,-100.0
604584,-100.0,-100.0,-100.0,-100.0
604601,-100.0,-100.0,-100.0,-100.0
604616,-100.0,-100.0,-100.0,-100.0
604631,-100.0,-100.0,-100.0,-100.0
604657,-100.0,-100.0,-100.0,-100.0
604673,-100.0,-100.0,-100.0,-100.0
604687,-100.0,-100.0,-100.0,-100.0
604702,-100.0,-100.0,-100.0,-100.0
605375,-100.0,-100.0,-100.0,-100.0
605393,-100.0,-100.0,-100.0,-100.0
605559,-100.0,-100.0,-100.0,-100.0
605586,-100.0,-100.0,-100.0,-100.0
610898,-100.0,-100.0,-100.0,-100.0
610915,-100.0,-100.0,-100.0,-100.0
610931,-100.0,-100.0,-100.0,-100.0
610948,-100.0,-100.0,-100.0,-100.0
610964,-100.0,-100.0,-100.0,-100.0
610981,-100.0,-100.0,-100.0,-100.0
610998,-100.0,-100.0,-100.0,-100.0
611014,-100.0,-100.0,-100.0,-100.0
611031,-100.0,-100.0,-100.0,-100.0
611048,-100.0,-100.0,-100.0,-100.0
611064,-100.0,-100.0,-100.0,-100.0
619036,-100.0,-100.0,-100.0,-100.0
